app_id,review_id,author_steamid,author_num_reviews,playtime_forever_min,playtime_last_2weeks_min,language,review,date_created,date_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access
570,227382702,76561199813486207,2,37749,1076,russian,"штрафы сильные даже писать в чате не дают
",2026-06-07 06:56:04,2026-06-07 06:56:04,False,0,0,0.5,0,True,False,False
570,227382618,76561198988629457,1,524,54,english,"
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠿⠿⠿⠿⠿⠿⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠟⠉⠁⠀⠀⢀⣴⣦⡀⠀⠀⠀⠉⠛⠿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠟⠉⠀⠀⠀⠀⢀⣴⣿⣿⣿⡿⠂⠀⠀⠀⠀⠀⠈⠻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠋⠀⠀⠀⠀⢀⣴⣿⣿⣿⡿⠋⠀⠀⠀⠀⡀⠀⠀⠀⠀⠈⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠁⠀⠀⠀⢀⣴⣿⣿⣿⡿⠋⠀⠀⠀⠀⣠⣾⣿⣦⡀⠀⠀⠀⠀⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠃⠀⠀⠀⠀⠀⠙⢿⣿⣿⣿⣦⡀⠀⣠⣾⣿⣿⣿⣿⣿⣦⡀⠀⠀⠀⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡟⠀⢀⣴⣦⡀⠀⠀⠀⠙⢿⣿⣿⣿⣾⣿⣿⣿⠟⠙⢿⣿⣿⣿⣦⡀⠀⢸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇⠰⣿⣿⣿⣿⣆⠀⠀⠀⠀⣹⣿⣿⣿⣿⣿⡁⠀⠀⠀⠙⢿⣿⣿⣿⠆⢸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⠀⠈⠻⣿⣿⣿⣷⣄⣠⣾⣿⣿⣿⢿⣿⣿⣿⣦⡀⠀⠀⠀⠙⠟⠁⠀⢸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡄⠀⠀⠈⠻⣿⣿⣿⣿⣿⣿⠟⠁⠀⠙⢿⣿⣿⣿⣦⡀⠀⠀⠀⠀⠀⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⡀⠀⠀⠀⠈⠻⣿⣿⠟⠁⠀⠀⠀⣠⣾⣿⣿⣿⠟⠁⠀⠀⠀⠀⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⣄⠀⠀⠀⠀⠈⠁⠀⠀⠀⣠⣾⣿⣿⣿⠟⠁⠀⠀⠀⠀⢀⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣦⣀⠀⠀⠀⠀⠀⠠⣾⣿⣿⣿⠟⠁⠀⠀⠀⠀⢀⣴⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⣦⣀⡀⠀⠀⠈⠻⠟⠁⠀⠀⠀⣀⣤⣶⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣶⣶⣶⣶⣶⣶⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿",2026-06-07 06:54:34,2026-06-07 06:54:34,False,0,0,0.5,0,True,False,False
570,227382407,76561198844262015,61,848,430,russian,"гадость смешная
рыгучесть: 9/10
текстура: 7.5/10
цена: 8/10
пися: попа",2026-06-07 06:50:11,2026-06-07 06:50:46,True,0,0,0.5,0,True,False,False
570,227382235,76561199677936935,2,38459,6134,russian,www,2026-06-07 06:46:31,2026-06-07 06:46:31,True,0,0,0.5,0,True,False,False
570,227382233,76561199654936855,1,56557,81,russian,"хуита
",2026-06-07 06:46:29,2026-06-07 06:46:29,False,0,1,0.5,0,True,False,False
570,227382215,76561199019017661,3,105960,1219,english,waste of time,2026-06-07 06:46:06,2026-06-07 06:46:06,False,0,1,0.5,0,True,False,False
570,227382194,76561199826307492,4,2952,797,russian,прикол,2026-06-07 06:45:36,2026-06-07 06:45:36,True,0,0,0.5,0,True,False,False
570,227382132,76561199880871209,1,45430,5388,russian,".
",2026-06-07 06:44:21,2026-06-07 06:44:21,True,0,0,0.5,0,True,False,False
570,227381686,76561198158423538,1,137505,819,english,Pwede na,2026-06-07 06:35:17,2026-06-07 06:35:17,True,0,0,0.5,0,True,False,False
570,227381662,76561198726568262,1,25658,3050,russian,"выходят буквенные патчи, и не кому не нужный квортеро. Часть разрабов ушло в ебынй деадлок, даун на габене",2026-06-07 06:34:40,2026-06-07 06:34:40,False,0,0,0.5,0,True,False,False
570,227381575,76561198705748481,1,1441,846,english,♥♥♥♥ game,2026-06-07 06:32:39,2026-06-07 06:32:39,False,0,0,0.5,0,True,False,False
570,227381548,76561199406954318,2,1342,1230,russian,♥♥♥♥♥ это такая ♥♥♥♥♥ игра я ушёл посрать на 2 минуты и меня забанило на 2 часа с условием что я мвп и мы выйграли,2026-06-07 06:31:53,2026-06-07 06:32:48,False,0,0,0.5,0,True,False,False
570,227381116,76561198765999138,6,371,371,english,"i like it
",2026-06-07 06:22:25,2026-06-07 06:22:25,True,0,0,0.5,0,True,False,False
570,227381025,76561198863944981,2,78627,2609,russian,Армия 18 ноября возвращаюсь,2026-06-07 06:20:19,2026-06-07 06:20:19,False,0,0,0.5,0,True,False,False
570,227380870,76561198378591697,3,2428,2352,russian,.,2026-06-07 06:16:31,2026-06-07 06:16:31,True,0,0,0.5,0,True,False,False
570,227380507,76561198204997797,1,133135,1929,ukrainian,Гра супер! Рекомендую,2026-06-07 06:08:58,2026-06-07 06:08:58,True,0,0,0.5,0,True,False,False
570,227380203,76561199206728171,3,12893,0,russian,x,2026-06-07 06:02:44,2026-06-07 06:02:44,True,0,0,0.5,0,True,False,False
570,227379840,76561198449255831,1,19261,3057,english,Good,2026-06-07 05:55:20,2026-06-07 05:55:20,True,0,0,0.5,0,True,False,False
570,227379606,76561199068240812,15,1809,1452,russian,♥♥♥♥♥,2026-06-07 05:49:51,2026-06-07 05:51:03,True,0,0,0.5,0,True,False,False
570,227379563,76561199567716860,1,22485,4418,russian,.,2026-06-07 05:49:06,2026-06-07 05:49:06,True,0,0,0.5,0,True,False,False
570,227379546,76561199243252085,1,15446,1,english,best game for the most toxic people :)),2026-06-07 05:48:46,2026-06-07 05:48:46,True,1,0,0.523809552192687988,0,True,False,False
570,227378850,76561198765192129,1,8730,1667,russian,"очень хорошая игра только бывает может будут плохие тимейты или пик плохой а так под пивас норм
",2026-06-07 05:33:26,2026-06-07 05:33:26,True,0,0,0.5,1,True,False,False
570,227378648,76561199681394476,2,6,0,russian,удалите эту игру пж,2026-06-07 05:29:36,2026-06-07 05:29:36,False,0,0,0.5,0,True,False,False
570,227378116,76561199654027677,4,405,0,russian,"Я серьезно отстой в этой игре. Когда дело доходит до PvP, адреналин бьет, я замираю, забываю использовать клавиши и становлюсь полным беспорядком. Я играл много ботов в обычном режиме с другими, пока......Аркада.

Братан. Потрать немного времени. Поиграй в эти режимы карт, созданные сообществом. Так начиналась DOTA, и, честно говоря, в этом вся суть.",2026-06-07 05:18:44,2026-06-07 05:18:44,True,0,0,0.5,0,True,False,False
570,227378113,76561199824756305,1,27490,3393,russian,сми я,2026-06-07 05:18:41,2026-06-07 05:18:41,True,0,1,0.5,0,True,False,False
570,227378087,76561199420873095,2,271,36,russian,кс лучше,2026-06-07 05:18:19,2026-06-07 05:18:19,True,2,0,0.545454561710357666,0,True,False,False
570,227378010,76561199098825667,1,371935,5149,russian,"игра ♥♥♥♥♥
",2026-06-07 05:16:46,2026-06-07 05:16:46,False,0,0,0.5,0,True,False,False
570,227377830,76561199481728164,4,7594,1023,russian,Люблю когда тимбер делает чоп чоп,2026-06-07 05:13:00,2026-06-07 05:13:00,True,0,0,0.5,0,True,False,False
570,227377724,76561199138221753,2,145351,1168,russian,"игра помойка, но в целом прикольно",2026-06-07 05:10:46,2026-06-07 05:10:46,True,0,0,0.5,0,True,False,False
570,227377627,76561198735544298,1,5817,1452,russian,я стал геем,2026-06-07 05:08:45,2026-06-07 05:08:45,True,0,0,0.5,0,True,False,False
570,227377540,76561198127491269,1,171819,197,schinese,"好
",2026-06-07 05:06:58,2026-06-07 05:06:58,True,0,0,0.5,0,True,False,False
570,227377267,76561198295161181,1,203289,16,spanish,"bueno
",2026-06-07 05:01:25,2026-06-07 05:01:25,True,0,0,0.5,0,True,False,False
570,227377109,76561199309584835,1,11507,333,russian,Ужасная игра. Всем советую,2026-06-07 04:58:26,2026-06-07 04:58:26,True,0,0,0.5,0,True,False,False
570,227376837,76561198071888135,1,543451,707,english,"developers are not listening to community, because they are focused on their new game. Community is getting more toxic every single year.",2026-06-07 04:52:25,2026-06-07 04:52:25,False,1,0,0.47826087474822998,0,True,False,False
570,227376691,76561199536560797,4,1546,0,english,"I seriously suck at this game. When it comes to PvP, the adrenaline hits me, I freeze, forget to use the keys and become a total mess. I've played a lot of bots in normal mode with others until......Arcade.

Bruuuuuuuuuuh. Waste some time. Play these community made map modes. It's how DOTA started and honestly what it's all about.",2026-06-07 04:49:01,2026-06-07 04:49:01,True,0,0,0.5,0,True,False,False
570,227376626,76561198177344655,22,386628,539,schinese,陪朋友打个加速模式，遇到劣势就卖装备出圣剑还能遇到三号位美杜莎被杀成狗但是都是队友错，现在刀塔变成LOL了那还玩个寄吧，难怪都去东南亚服了,2026-06-07 04:47:21,2026-06-07 04:47:21,False,1,0,0.5,0,True,False,False
570,227376616,76561199635563247,1,50945,1839,russian,"игра говно , если хотите здоровую психику то не заходите в эту парашу , мой друг поиграл 20 минут и пошел играть на скрипке , не повторяйте его ошибок",2026-06-07 04:47:07,2026-06-07 04:47:07,False,0,0,0.5,0,True,False,False
570,227376526,76561199537823835,3,1555,0,english,Excellent simulator for communicating with psychologically ill and mentally retarded outcasts of society. I recommend this masterpiece to every future psychiatrist for the purpose of practicing communication with the mentally ill.,2026-06-07 04:45:15,2026-06-07 04:45:15,False,2,1,0.5,0,True,False,False
570,227376422,76561199536897250,4,1556,0,english,An excellent simulator for communicating with psychologically ill and mentally retarded outcasts of society. I recommend this masterpiece to every future psychiatrist for the purpose of practicing communication with the mentally ill.,2026-06-07 04:43:22,2026-06-07 04:43:22,False,1,1,0.5,0,True,False,False
570,227376123,76561198036016495,3,26946,2644,russian,какого ♥♥♥,2026-06-07 04:36:54,2026-06-07 04:36:54,True,0,0,0.5,0,True,False,False
570,227375746,76561198988916225,2,631,0,russian,"vse govno s cifroy 2, dota 2, cs 2",2026-06-07 04:28:47,2026-06-07 04:28:47,True,0,0,0.5,0,True,False,False
570,227375476,76561199800689928,1,2045,2045,russian,заебись,2026-06-07 04:23:24,2026-06-07 04:23:24,True,0,0,0.5,0,True,False,False
570,227375451,76561198318248070,1,117760,3543,english,"Good game , sure way to increase stress",2026-06-07 04:22:45,2026-06-07 04:22:45,True,0,0,0.5,0,True,False,False
570,227375386,76561199103030480,8,86,49,english,"I am playing this game for the first time, I don't know where it's gonna lead me.",2026-06-07 04:21:23,2026-06-07 04:21:23,True,0,0,0.5,0,True,False,False
570,227375110,76561199806360538,3,5430,1174,russian,"игра просто полное говно, бесконечные жалобы на новичков, негативное комьюнити, и плюсом отмывать лп каждую неделю из за жалоб",2026-06-07 04:15:00,2026-06-07 04:15:00,False,0,1,0.5,0,True,False,False
570,227375067,76561199841237131,1,69718,4494,english,gudshi,2026-06-07 04:14:14,2026-06-07 04:14:14,True,0,0,0.5,0,True,False,False
570,227374966,76561199743263461,1,60240,736,russian,"♥♥♥♥♥,НЕ НАЧИНАЙТЕ",2026-06-07 04:12:10,2026-06-07 04:12:10,False,0,0,0.5,0,True,False,False
570,227373951,76561199573694626,2,60143,386,russian,НЕ достойна 1000 часов,2026-06-07 03:51:51,2026-06-07 03:51:51,False,0,0,0.5,0,True,False,False
570,227372880,76561199844544788,1,63790,7515,russian,интересно,2026-06-07 03:30:04,2026-06-07 03:30:04,True,0,0,0.5,0,True,False,False
570,227372853,76561199555803696,6,6392,3743,russian,нерф лансера,2026-06-07 03:29:30,2026-06-07 03:29:30,False,0,0,0.5,0,True,False,False
570,227372545,76561199582993638,1,16853,2174,russian,♥♥♥♥♥♥,2026-06-07 03:23:26,2026-06-07 03:23:26,True,0,0,0.5,0,True,False,False
570,227372372,76561198452098899,1,55585,2814,schinese,好玩爱玩还想玩,2026-06-07 03:20:03,2026-06-07 03:20:03,True,0,0,0.5,0,True,False,False
570,227372134,76561198759991637,1,8479,1078,russian,"nlkj
",2026-06-07 03:15:12,2026-06-07 03:15:12,True,0,0,0.5,0,True,False,False
570,227371813,76561198185015109,1,190907,1118,russian,♥♥♥♥♥,2026-06-07 03:08:38,2026-06-07 03:08:38,False,1,0,0.523809552192687988,0,True,False,False
570,227371568,76561198701625120,1,361,39,ukrainian,УЛЮБЛЕНА ГРА МІЛІОНІВ,2026-06-07 03:02:55,2026-06-07 03:02:55,True,0,0,0.5,0,True,False,False
570,227371322,76561198143854734,2,359945,2500,english,"too many bot player, report system so bad, matchmaking quality getting sht. so many trash player. game not playable anymore",2026-06-07 02:58:16,2026-06-07 02:58:16,False,2,0,0.516860127449035645,0,True,False,False
570,227370339,76561199887770549,1,91690,7193,brazilian,"um ótimo ambiente para fazer amigos, não existem pessoas toxicas. tudo é lindo...",2026-06-07 02:37:08,2026-06-07 02:37:08,True,0,0,0.5,0,True,False,False
570,227369630,76561198992049235,2,281,34,russian,"хуфня
",2026-06-07 02:22:14,2026-06-07 02:22:14,False,0,0,0.5,0,True,False,False
570,227369559,76561198253063311,1,48464,47,schinese,我的青春啊,2026-06-07 02:21:05,2026-06-07 02:21:05,True,0,0,0.5,0,True,False,False
570,227369129,76561199862659815,1,526,230,russian,"круто жоско
",2026-06-07 02:11:48,2026-06-07 02:11:48,True,0,0,0.5,0,True,False,False
570,227368423,76561198749170419,3,1215,568,russian,сфсфсфсф,2026-06-07 01:58:18,2026-06-07 01:58:18,True,0,0,0.5,0,True,False,False
570,227368031,76561199596414687,3,738,282,russian,♥♥♥♥♥ а не игра!,2026-06-07 01:51:05,2026-06-07 01:51:05,False,0,0,0.5,0,True,False,False
570,227366370,76561199781937172,2,22008,414,russian,♥♥♥♥♥♥ дерьмо,2026-06-07 01:17:26,2026-06-07 01:17:26,False,0,0,0.5,0,True,False,False
570,227365890,76561197986375459,1,720621,1359,brazilian,"Jogo totalmente desbalanceado, partidas ridículas, sem a mínima paridade entre os jogadores.
",2026-06-07 01:07:25,2026-06-07 01:07:25,False,0,0,0.5,0,True,False,False
570,227365798,76561199740988051,3,47336,1339,english,Dota #1 moba,2026-06-07 01:05:27,2026-06-07 01:05:27,True,0,0,0.5,0,True,False,False
570,227365614,76561198051902807,1,283750,1453,russian,гавно 2,2026-06-07 01:02:21,2026-06-07 01:02:21,False,1,0,0.508196711540222168,1,True,False,False
570,227365486,76561199546059903,1,1730,1730,russian,тинкер почему не в миду,2026-06-07 00:59:30,2026-06-07 00:59:30,True,1,0,0.523809552192687988,1,True,False,False
570,227364836,76561199681344147,1,45760,3938,russian,потерял маму,2026-06-07 00:46:56,2026-06-07 00:46:56,True,0,0,0.5,0,True,False,False
570,227364239,76561199119105076,2,94650,682,russian,♥♥♥♥♥,2026-06-07 00:34:47,2026-06-07 00:34:47,False,0,0,0.5,0,True,False,False
570,227364228,76561199496434595,1,167304,1683,russian,"Step 1: Lose behavior score because of a power outage or toxic stack.
Step 2: Try to get it back.
Step 3: Realize it's impossible because the system is broken.

Please overhaul the behavior score system! It's way too hard to bring it back up",2026-06-07 00:34:34,2026-06-07 00:38:26,False,0,0,0.5,0,True,False,False
570,227364216,76561199567117855,2,34986,1549,russian,Полная ♥♥♥♥♥. Нет слов. Тупо калллллллллл,2026-06-07 00:34:24,2026-06-07 00:34:24,False,0,0,0.5,0,True,False,False
570,227364207,76561199021556780,1,21680,1487,brazilian,"ANVISA ADVERTE: ESTE PRODUTO CONTÉM PLAYERS TÓXICOS.
O USO PROLONGADO PODE CAUSAR CÂNCER, CALVÍCIE E DESINSTALAÇÃO REPENTINA.

INFORMAÇÃO NUTRICIONAL
(Porção: 10 partidas de 30–60 min)
.................................................... % VD*
Valor energético.................... 0%
Gordos e vegetais................. 100%
Trabalho em equipe.............. 3%
Comunicação útil.................. 1%
Satisfação................................ traços
Diversão genuína................... quantidade não significativa

*Valores diários baseados em uma pessoa que
ainda acredita que a próxima partida será melhor.

INGREDIENTES:
Players tóxicos, protagonistas, smurfts, matchmaking duvidoso, desbalanceamento, herois esquecidos, trolls, feeders, afks e muito mais.

ALÉRGICOS:
PODE CONTER COMPETITIVIDADE EXCESSIVA,
RAGE QUIT E CRISE EXISTENCIAL.


ESTE PRODUTO PODE CAUSAR: 
- vicio/dependência química, isolamento social, perda de sono e aumento do estresse.
- Pressão alta, ansiedade, frustração, perda de tempo e dinheiro, além de danos irreparáveis à sua saúde mental.

* CONSULTE SEU MEDICO ANTES DE SE DEDICAR A JOGAR.",2026-06-07 00:34:12,2026-06-07 00:34:12,True,0,1,0.5,0,True,False,False
570,227364182,76561198748098474,1,816,816,russian,"ОЧЕНЬ СИЛЬНО ПОНРАВИЛОСЬ СОВЕТУЮ ПОИГРАТЬ
",2026-06-07 00:33:44,2026-06-07 00:33:44,True,0,0,0.5,0,True,False,False
570,227364052,76561198719929118,1,15689,6270,russian,"Я качаюсь, как Morphling и мой adaptive – автомат
И каждый день всё больше профит
Дота-рэпер? What the ♥♥♥♥?
И мой wave так больно ломит, горы трупов в катафалк
Мой e-blade уже в обойме, твоя тима мяса stack, эй-эй
Много боли, выношу всех налегке
Payday. Мясо с кровью подаётся твоей bae
Delay. Я повсюду топы разрывает тень
Твой бездарный blame-blame не заденет мой fame
Дайте мне memphis beat, я убью его за пол часа",2026-06-07 00:30:47,2026-06-07 00:30:47,True,0,0,0.5,0,True,False,False
570,227363819,76561198129355197,1,630885,5763,schinese,123,2026-06-07 00:25:29,2026-06-07 00:25:29,True,0,0,0.5,0,True,False,False
570,227363450,76561199348455515,1,117822,2762,russian,https://www.youtube.com/watch?v=hLR6Av5uW7o,2026-06-07 00:18:04,2026-06-07 00:34:08,True,0,0,0.5,0,True,False,False
570,227363378,76561199814240966,2,60614,2680,russian,снайпер + 6 рапир слез с конья и набил всем ебальники,2026-06-07 00:16:42,2026-06-07 00:16:42,True,0,0,0.5,0,True,False,False
570,227362423,76561199072412140,2,5375,529,russian,отличная игра если не запускать,2026-06-06 23:58:35,2026-06-07 00:00:35,True,0,0,0.5,1,True,False,False
570,227362416,76561199652204004,1,22970,2088,spanish,"buen juego, pero mejor es cuando te toca gente o usuarios que si juega no como los que se ponen emos",2026-06-06 23:58:27,2026-06-06 23:58:27,True,0,0,0.5,0,True,False,False
570,227362372,76561199480087422,2,1958,406,russian,топ,2026-06-06 23:57:31,2026-06-06 23:57:31,True,0,0,0.5,0,True,False,False
570,227362266,76561199554845052,1,759,759,russian,вавава,2026-06-06 23:55:11,2026-06-06 23:55:11,True,1,0,0.523809552192687988,0,True,False,False
570,227362244,76561198928458845,3,75559,1112,russian,пнпорл,2026-06-06 23:54:42,2026-06-06 23:54:42,True,0,0,0.5,0,True,False,False
570,227362120,76561198082891254,8,5601,254,english,"It is hard to learn, but once you do, it is fun.  Follow guides or do it your own way, I have done both.",2026-06-06 23:52:16,2026-06-06 23:52:16,True,0,0,0.5,0,True,False,False
570,227362002,76561199154923665,3,3149,2728,russian,потерял мать и отца в четвёртой катке за сфа. Вроде нормально,2026-06-06 23:50:14,2026-06-06 23:50:14,True,0,0,0.5,0,True,False,False
570,227361991,76561198136509219,1,392221,1781,russian,буду всех отговаривать что бы ни когда не кочали это дерьмо,2026-06-06 23:50:08,2026-06-06 23:50:08,False,0,0,0.5,0,True,False,False
570,227361466,76561198261438036,2,467828,2078,spanish,"juego muerto
",2026-06-06 23:40:36,2026-06-06 23:40:36,False,0,0,0.5,0,True,False,False
570,227361457,76561199014248924,1,4687,2974,russian,Залупа ♥♥♥♥♥♥ а не игра,2026-06-06 23:40:29,2026-06-06 23:40:29,False,0,0,0.5,0,True,False,False
570,227361115,76561199130303434,28,58,5,spanish,"AMO EL DOTAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA LPTMRE
VIVA EL PERUUUUU MRDC",2026-06-06 23:33:43,2026-06-06 23:33:43,True,1,0,0.523809552192687988,0,True,False,False
570,227361021,76561198789034794,4,321,117,russian,да,2026-06-06 23:31:51,2026-06-06 23:31:51,True,0,0,0.5,0,True,False,False
570,227360942,76561199645649575,1,33057,2162,english,"♥♥♥♥♥ для ебанатов
",2026-06-06 23:30:27,2026-06-06 23:30:27,False,0,0,0.5,0,True,False,False
570,227360679,76561199141432212,1,161376,0,ukrainian,топ,2026-06-06 23:25:13,2026-06-06 23:25:13,True,0,0,0.5,0,True,False,False
570,227360515,76561198080085733,5,520461,3159,russian,Не надо сюда лезть.,2026-06-06 23:22:09,2026-06-06 23:22:09,False,0,0,0.5,0,True,False,False
570,227360421,76561199768858889,1,54651,2427,brazilian,"Recomendo este jogo pra quem quer ter pressão psicológica, este jogo me ajudou na pressão psicológica.",2026-06-06 23:20:18,2026-06-06 23:20:18,True,1,0,0.523809552192687988,0,True,False,False
570,227360134,76561198255350600,1,576117,4469,russian,"хорошая и приятная игра, по моим комментам можно понять что и комьюнити тоже здесь добродушное",2026-06-06 23:14:53,2026-06-06 23:14:53,True,0,0,0.5,0,True,False,False
570,227359979,76561198249703342,2,98572,2267,english,"game is for insane people. game  made in  the way, where u need to play non stop to boost your level or game will throw u in team with less skilled people against very skilled people but the same rank or smurfs or boosters
",2026-06-06 23:11:54,2026-06-06 23:11:54,False,0,0,0.5,0,True,False,False
570,227359532,76561199593486846,1,107493,5951,russian,игра для геев,2026-06-06 23:04:10,2026-06-06 23:04:10,False,0,0,0.5,0,True,False,False
570,227359360,76561199804688854,3,1877,1767,russian,гавно,2026-06-06 23:01:10,2026-06-06 23:01:10,True,0,0,0.5,0,True,False,False
570,227359348,76561199595240527,16,8697,1021,english,50%,2026-06-06 23:00:58,2026-06-06 23:00:58,False,0,0,0.5,0,True,False,False
570,227359292,76561198972357055,51,139,46,english,league is better this game is ass,2026-06-06 22:59:49,2026-06-06 22:59:49,False,0,0,0.454545468091964722,0,True,False,False
570,227359037,76561198205949685,2,54547,0,english,xfghnfgh,2026-06-06 22:55:34,2026-06-06 22:55:34,True,0,0,0.5,0,True,False,False
570,227359032,76561199672743764,2,38394,2873,russian,всё,2026-06-06 22:55:27,2026-06-06 22:55:27,False,0,0,0.5,0,True,False,False
570,227358946,76561199536134491,1,14372,990,russian,игра оказалась еще хуже чем я ожидала,2026-06-06 22:53:58,2026-06-06 22:53:58,True,0,0,0.5,0,True,False,False
570,227358811,76561198778620229,1,4902,3479,ukrainian,дота топ просто скипаеш время з кайфом,2026-06-06 22:51:35,2026-06-06 22:51:35,True,0,0,0.5,0,True,False,False
570,227358728,76561199696830155,1,62328,2041,russian,"вроде на час зашел, а вроде уже 1000+ часов",2026-06-06 22:49:51,2026-06-06 22:49:51,True,0,0,0.5,0,True,False,False
570,227358543,76561199225973546,1,88625,6189,russian,диковинки уже надоели 4 раз подряд козел этот ♥♥♥♥♥♥,2026-06-06 22:46:54,2026-06-06 22:46:54,True,0,0,0.5,0,True,False,False
570,227358499,76561198902326551,4,28889,226,russian,НООР,2026-06-06 22:46:09,2026-06-06 22:46:09,True,0,0,0.5,0,True,False,False
570,227358349,76561199154585654,1,53564,1919,english,"I have 891 hours, and the only thing I don't like about this game is the queue role limit",2026-06-06 22:43:43,2026-06-06 22:43:43,True,0,0,0.5,0,True,False,False
570,227358125,76561199548942058,2,109913,1613,russian,дерьмо,2026-06-06 22:39:54,2026-06-06 22:39:54,True,0,0,0.5,0,True,False,False
570,227357933,76561198930973742,1,39330,2536,russian,дайте бп,2026-06-06 22:36:56,2026-06-06 22:36:56,False,0,0,0.5,0,True,False,False
570,227357695,76561199012073838,1,420751,1420,english,"acractive game
",2026-06-06 22:33:25,2026-06-06 22:33:25,True,0,0,0.5,0,True,False,False
570,227357514,76561198204386803,9,192400,989,english,1/10..,2026-06-06 22:30:12,2026-06-06 22:30:12,True,0,1,0.5,0,True,False,False
570,227357309,76561199383858581,1,8332,651,spanish,juegon,2026-06-06 22:26:28,2026-06-06 22:26:28,True,0,0,0.5,0,True,False,False
